uqnr,personnr,psu,prov,head_popgrp,head_sex,head_age,hsg_maind,hsg_walls,hsg_roof,hsg_floor,hsg_cond_wall,hsg_cond_roof,hsg_cond_floor,hsg_rm_tot,hsg_tenure,hsg_rent,hsg_rdp,hsg_subsidy,wat_drinkwat,wat_dist,wat_time,wat_pipe,wat_treat,wat_mun_source,wat_meter,wat_pay,wat_inte_12mth,wat_inte_2days,wat_inte_altsource,wat_inte_15days,wat_bottle,san_toil,san_share,san_location,san_distance,san_washfac,san_wash,eng_access,eng_mainelect,eng_mains,eng_supply,eng_cook,eng_light,eng_wheat,eng_sheat,eng_loadshed_freq,eng_light_alt,eng_cook_alt,eng_pay,swr_rub,swr_sepwaste,swr_env_rub,swr_env_lit,swr_env_wat,swr_env_air,swr_env_lan,swr_env_noi,com_phone,com_cell,com_cell_total,com_int_fixed,com_int_mobile,com_int_pubwifi,com_int_stud,com_int_work,com_int_libr,com_int_cafe,com_mail_post,com_mail_Pbag,com_mail_Postnet,com_mail_Other,tra_taxi,tra_bus,tra_train,tra_taxi_trips,tra_taxi_cost,tra_taxi_dist,tra_bus_trips,tra_bus_cost,tra_bus_dist,tra_train_trips,tra_train_cost,tra_train_dist,hhw_hltfac,hhw_transp,hhw_time,fsd_hung_adult,fsd_hung_child,fsd_worried,fsd_healthy,fsd_fewfoods,fsd_fewfoods_days,fsd_skipped,fsd_skipped_days,fsd_ateless,fsd_ateless_days,fsd_ranout,fsd_ranout_days,fsd_hungry,fsd_whlday,agr_agri,agr_agrino,agr_agrdecmaker,agr_agri_type_live,agr_agri_type_poul,agr_agri_type_grai,agr_agri_type_indus,agr_agri_type_fruit,agr_agri_type_fod,agr_agri_type_fish,agr_agri_type_for,agr_agri_type_game,agr_mainuse,agr_plant_farm,agr_plant_back,agr_plant_schl,agr_plant_comm,agr_plant_vrd,agr_plant_oth,fin_inc_sal,fin_inc_buss,fin_inc_rem,fin_inc_pen,fin_inc_grant,fin_inc_agric,fin_inc_none,fin_inc_oth,fin_inc_main,fin_rem,fin_pen,fin_reqinc,fin_compinc,fin_exp,hwl_vehicle,hwl_totveh,hwl_domw,hwl_status,hwl_happy,hwl_assets_tv,hwl_assets_pool,hwl_assets_dvd,hwl_assets_paytv,hwl_assets_ac,hwl_assets_comp,hwl_assets_vac,hwl_assets_dishw,hwl_assets_washm,HWL_Assets_tumd,hwl_assets_freezer,hwl_assets_fridge,hwl_assets_estove,hwl_assets_microw,hwl_assets_sink,hwl_assets_secure,hwl_assets_hometh,hwl_assets_geyser,hwl_assets_solarg,hwl_assets_solarp,hwl_assets_rainwtnk,hwl_assets_borehole,hwl_assets_piano,hwl_assets_radio,hwl_assets_Gstove,hwl_res_name,Q1ntLanguage,Q2Dwelling,hholdsz,mobphon_hh,smartphone_hh,onemed_hh,chld5yr_hh,chld17yr_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,totalgrnt_hh,undisab_hh,disab_hh,sevdisab_hh,econact_hh,totmhinc,stratum,geotype,metro,metro_code,rotation,house_wgt
161100010000047501,01,16110001000,1,2,1,46,1,1,11,6,4,4,4,5,6,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,1,1,2,1,8,1,2,1,2,1,2,1,1,1,1,1,3,2,1,5,5,2,2,2,2,2,2,2,1,4,2,1,2,2,1,2,2,2,1,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,2,9,1,1,2,3,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,5,4,4,0,0,3,0,26704,0,0,0,0,0,2,26704,10301,3,2,1,2,1401.65314404
161100010000087501,01,16110001000,1,2,2,40,1,11,11,7,2,2,2,5,6,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,2,1,2,1,8,2,2,2,8,8,8,3,2,3,5,1,3,2,8,5,5,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,50,0,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,3,8,2,88,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,0,0,1,0,5600,1,480,0,0,0,1,6080,10301,3,2,1,2,1580.55296686
161100270000000301,01,16110027000,1,1,1,27,9,3,2,7,2,2,2,1,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,1,1,3,1,2,1,2,8,8,8,3,7,3,9,5,99,99,8,9,5,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,5000,2,7,2,88,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,1,1,0,0,0,0,0,3000,0,0,0,0,0,1,3000,10110,1,2,1,2,1351.70873224
161100270000003901,01,16110027000,1,1,1,55,9,3,2,8,2,2,2,1,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,1,1,3,1,1,1,2,8,8,8,3,7,3,9,5,99,99,8,7,5,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,3000,2,6,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,1,1,0,0,0,0,0,1249,0,0,0,0,0,1,1249,10110,1,2,1,2,891.172049783
161100270000007501,01,16110027000,1,1,2,23,9,3,2,7,2,2,2,1,6,88,2,8,6,1,1,2,3,2,8,8,8,8,88,8,1,2,1,3,2,1,1,2,8,8,8,3,7,3,9,5,99,99,8,9,5,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,3000,2,6,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,3,2,2,0,1,1,0,4000,0,0,1,1,1,1,4000,10110,1,2,1,2,1366.75442981
161100270000011101,01,16110027000,1,1,1,44,9,3,2,8,2,2,2,1,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,1,1,3,1,2,1,2,8,8,8,3,7,3,9,5,99,99,8,7,5,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,1500,3,7,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,1,1,0,0,0,0,0,3600,0,0,0,0,0,1,3600,10110,1,2,1,2,1353.220737
161100270000014701,01,16110027000,1,1,1,29,9,3,2,8,2,2,2,1,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,1,1,3,1,1,1,2,8,8,8,3,7,3,9,5,99,99,8,9,5,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,2500,2,6,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,1,0,0,0,0,0,0,2997,0,0,0,0,0,1,2997,10110,1,2,1,2,1351.70873224
161100270000018301,01,16110027000,1,1,1,34,9,3,2,7,1,1,1,1,6,88,2,8,6,1,1,1,3,1,2,2,2,8,88,8,1,2,1,3,1,1,4,2,8,8,8,3,7,3,9,5,99,99,8,9,5,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,6000,1,8,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,1,1,1,0,0,0,0,5000,0,0,0,0,0,1,5000,10110,1,2,1,2,1351.70873224
161100270000029101,01,16110027000,1,1,1,28,9,3,2,7,2,2,2,1,6,88,2,8,6,1,1,2,3,2,8,8,8,8,88,8,2,11,8,8,8,8,8,2,8,8,8,4,7,4,5,5,99,99,8,9,5,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,2000,2,7,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,0,0,0,0,4160,0,0,0,0,0,1,4160,10110,1,2,1,2,1351.70873224
161100270000032701,01,16110027000,1,1,2,29,9,3,2,8,2,2,2,1,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,2,1,1,3,1,2,1,2,8,8,8,3,7,3,9,5,99,99,8,9,5,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,2000,4,6,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,2,2,2,0,0,0,0,8800,0,0,0,0,0,2,8800,10110,1,2,1,2,1366.75442981
161100270000036301,01,16110027000,1,1,1,33,9,3,2,7,4,4,4,1,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,1,1,3,1,1,1,2,8,8,8,3,4,4,9,1,5,3,8,9,5,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,5000,3,6,2,88,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,1,1,1,0,0,0,0,4500,0,0,0,0,0,1,4500,10110,1,2,1,2,1351.70873224
161100270000039901,01,16110027000,1,1,1,26,9,3,2,7,1,1,1,1,6,88,2,8,6,2,1,2,3,2,8,8,8,8,88,8,1,2,1,3,1,1,1,2,8,8,8,4,7,4,9,5,99,99,8,9,5,2,2,2,2,2,2,2,2,88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,6000,2,8,2,88,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,1,0,0,0,0,0,0,4400,0,0,0,0,0,1,4400,10110,1,2,1,2,1351.70873224
162100390000001901,01,16210039000,1,2,2,56,6,1,11,6,3,3,3,4,5,88,2,2,1,8,8,8,3,1,1,1,1,2,88,2,1,1,2,2,8,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,2000,2,7,2,88,2,4,3,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,0,0,0,1,5994,0,0,0,0,0,2,5994,10103,1,2,1,3,844.592485468
162100390000004901,01,16210039000,1,2,2,44,1,2,2,7,3,3,3,3,5,88,2,2,1,8,8,8,3,1,1,1,2,8,88,8,1,1,2,2,8,2,2,1,2,1,1,1,1,1,1,1,3,7,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,5,8888888,8888888,4000,3,8,2,88,2,4,3,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,10,2,2,0,2,6,0,5257,5,2400,0,0,0,1,7657,10103,1,2,1,3,1177.14915765
162100390000007901,01,16210039000,1,2,2,60,1,2,2,6,4,4,4,5,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,4,1,2,1,8,2,2,1,2,1,1,1,1,1,1,1,8,7,1,1,1,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,6000,3,9,1,1,2,3,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,5,4,4,1,0,2,1,34935,1,1990,0,0,0,2,36925,10103,1,2,1,3,844.592485468
162100390000010901,01,16210039000,1,2,2,58,6,1,11,5,3,3,3,2,5,88,2,2,1,8,8,8,3,1,1,1,2,8,88,8,1,1,2,2,8,2,2,1,2,1,1,1,1,1,1,1,8,7,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,1,2,1,2,2,2,3,1200,8888888,1000,2,7,2,88,2,5,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,0,0,0,0,1,0,0,1,480,0,0,0,0,1680,10103,1,2,1,3,844.592485468
162100390000013901,01,16210039000,1,2,1,55,6,1,11,6,4,4,4,4,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,1,1,2,1,8,2,2,1,2,1,1,1,1,1,1,1,3,7,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,2,9,1,2,2,3,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,0,0,1,0,6958,2,2470,0,0,0,1,9428,10103,1,2,1,3,711.09018111
162100390000016901,01,16210039000,1,1,2,29,8,3,2,7,3,3,3,1,6,88,2,8,1,8,8,8,3,1,2,2,2,8,88,8,3,1,1,2,8,2,2,1,3,2,8,2,2,2,9,1,8,2,8,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,1000,2,6,2,88,2,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,0,1,1,0,0,1,480,0,0,0,0,480,10103,1,2,1,3,1366.75442981
162100450000000401,01,16210045000,1,2,1,58,1,1,1,6,4,4,2,7,5,88,2,2,1,8,8,8,3,1,1,1,2,8,88,8,1,1,2,1,8,2,2,1,2,1,1,1,1,1,1,1,4,7,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,1,2,2,2,2,8888888,8888888,1500,2,7,1,99,2,3,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,2008,1,1990,0,0,0,1,3998,10111,1,2,1,3,711.09018111
162100450000002201,01,16210045000,1,2,2,75,1,1,11,6,4,4,4,8,5,88,2,2,1,8,8,8,3,1,1,1,1,2,88,2,2,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,7,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,1,2,2,2,2,1,8888888,12000,10000,2,10,1,2,1,3,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,3,2,2,1,0,0,1,21583,0,0,0,1,0,1,33583,10111,1,2,1,3,721.535369523
162100450000004001,01,16210045000,1,2,1,34,1,1,11,6,4,4,4,7,5,88,2,2,1,8,8,8,3,1,1,1,2,8,88,8,1,1,2,1,8,2,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,10000,2,10,1,2,2,3,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,3,2,2,3,1,1,0,31058,0,0,0,0,0,2,31058,10111,1,2,1,3,952.094322542
162100450000009401,01,16210045000,1,2,2,37,1,1,11,6,4,4,4,7,5,88,2,2,1,8,8,8,3,1,1,1,1,2,88,2,1,1,2,1,8,2,2,1,2,1,1,1,1,1,1,1,3,7,1,1,1,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,6000,2,9,2,88,2,3,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,2,0,1,1,0,12183,1,480,0,0,0,3,12663,10111,1,2,1,3,1177.14915765
162100450000011201,01,16210045000,1,2,1,58,1,1,11,6,4,4,4,9,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,3,1,2,1,8,2,1,1,2,1,1,3,1,1,1,1,3,2,1,1,1,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,2,2,2,2,1,8888888,8888888,7000,2,10,1,1,2,3,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,3,1,1,5,3,3,0,1,1,0,46779,0,0,0,0,0,2,46779,10111,1,2,1,3,711.09018111
162100450000013001,01,16210045000,1,2,1,68,7,1,2,6,4,4,4,2,5,88,2,2,1,8,8,8,3,1,1,1,2,8,88,8,2,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,7,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,1,2,2,2,2,4,8888888,12000,6000,2,8,1,1,2,3,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,0,0,2,0,0,0,0,0,0,0,12000,10111,1,2,1,3,519.807716277
162100580000003101,01,16210058000,1,4,1,71,1,2,11,6,3,4,4,3,5,88,2,2,1,8,8,8,1,1,1,1,1,2,88,2,1,9,1,1,8,1,2,1,2,1,1,3,1,1,1,1,3,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,4500,3,8,1,1,2,4,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,2,2,0,0,0,2,0,1,1990,0,1,0,1,1990,10107,1,2,1,4,585.315567837
162100580000006201,01,16210058000,1,2,1,48,1,1,8,6,4,4,4,8,3,4,2,2,1,8,8,8,3,1,1,1,2,8,88,8,4,1,2,1,8,1,2,1,2,1,1,1,1,1,1,3,3,2,1,1,1,2,2,2,2,2,2,2,1,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,2,2,2,2,1,8888888,8888888,40000,3,12,1,2,1,4,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,3,3,3,0,0,0,0,45000,0,0,0,0,0,2,45000,10107,1,2,1,4,1043.90985461
162100580000009301,01,16210058000,1,2,1,59,1,1,11,6,4,4,4,8,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,4,1,2,1,8,1,2,1,2,1,1,1,1,1,1,4,3,2,1,1,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,15000,3,10,1,1,2,3,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,1,20000,0,0,0,0,0,1,20000,10107,1,2,1,4,711.09018111
162100580000012401,01,16210058000,1,4,1,79,1,1,8,6,4,4,4,4,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,4,2,2,1,8,1,2,1,2,1,1,3,1,3,9,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,1,7,8888888,8888888,20000,3,10,1,1,1,3,3,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,0,0,2,0,0,0,0,1,0,0,9999999,10107,1,2,1,4,585.315567837
162100580000015501,01,16210058000,1,4,1,73,1,1,2,6,4,4,4,6,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,4,1,2,1,8,1,2,1,2,1,1,1,1,1,1,3,6,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,2,2,2,1,2,2,2,2,5,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,8888888,10000,6000,3,9,1,1,2,3,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,2,2,0,0,0,2,0,0,0,0,1,0,0,10000,10107,1,2,1,4,585.315567837
162100580000018601,01,16210058000,1,4,1,57,1,1,2,6,4,4,4,3,1,4,2,2,1,8,8,8,1,1,1,2,1,2,88,2,1,1,2,1,8,1,2,1,2,1,1,1,1,1,1,4,3,2,1,1,5,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,6,1,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,1,7,8888888,8888888,7500,3,9,1,1,2,3,3,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9999999,10107,1,2,1,4,814.426168806
162100580000021701,01,16210058000,1,4,1,62,1,1,2,6,4,4,4,3,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,4,2,2,1,8,1,2,1,6,8,8,2,2,2,2,1,1,1,8,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,1,2,8,8888888,8888888,20000,1,10,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,0,0,2,0,0,0,0,1,0,0,0,10107,1,2,1,4,814.426168806
